Probeset	Value
1378793_at	6.3216176
1378794_at	5.1375337
1378795_at	4.9792833
1378796_at	5.7117243
1378797_at	5.2276511
1378798_at	4.0558681
1378799_at	4.3402867
1378800_at	4.8594918
1378801_at	5.0237885
1378802_at	8.175807
1378803_at	5.0192671
1378804_at	4.6922884
1378805_at	4.8650961
1378806_at	4.8052373
1378807_at	7.2179303
1378808_at	9.0325031
1378809_at	4.211585
1378810_at	4.0609655
1378811_at	5.5655975
1378812_at	6.3735952
1378813_at	5.3467674
1378814_at	4.2682261
1378815_at	4.4510431
1378816_a_at	5.3761301
1378817_at	6.0929756
1378818_at	4.8890996
1378819_at	6.3638525
1378820_at	4.8986478
1378821_at	6.474092
1378822_at	4.9275784
1378823_at	4.604691
1378824_at	6.316381
1378825_a_at	9.3049765
1378826_at	4.6701856
1378827_at	8.0493097
1378828_at	4.747982
1378829_at	5.140007
1378830_at	3.9972024
1378831_at	4.5738711
1378832_at	6.6173024
1378833_at	4.6297007
1378834_at	4.6385412
1378835_at	4.0745454
1378836_at	6.0393896
1378837_at	4.3968883
1378838_at	4.7031546
1378839_at	5.3028579
1378840_at	4.3051672
1378841_at	8.3641682
1378842_at	7.5134158
1378843_at	4.8440566
1378844_at	6.1404791
1378845_at	5.1810164
1378846_at	4.8288393
1378847_x_at	4.7479625
1378848_at	4.7772913
1378849_at	4.5943198
1378850_at	4.5212245
1378851_at	4.7520905
1378852_at	4.1729569
1378853_at	7.5816483
1378854_at	7.7661252
1378855_a_at	5.5808439
1378856_at	6.6725273
1378857_at	7.0385084
1378858_at	6.2757149
1378859_at	5.7587233
1378860_at	4.6630507
1378861_at	4.1791101
1378862_at	6.1381412
1378863_at	7.9100103
1378864_at	5.2041869
1378865_at	4.4714117
1378866_at	4.4776969
1378867_at	3.8645566
1378868_at	7.0911002
1378869_at	4.920301
1378870_at	4.2289748
1378871_at	5.0975995
1378872_at	4.8366156
1378873_at	4.5075445
1378874_at	5.0519285
1378875_a_at	6.6834083
1378876_at	4.9129152
1378877_at	5.6374578
1378878_at	5.6228366
1378879_at	4.742723
1378880_at	4.8093834
1378881_at	4.7951593
1378882_at	4.487092
1378883_at	5.0435648
1378884_at	4.4669967
1378885_at	5.1581106
1378886_x_at	5.6922579
1378887_at	4.9365916
1378888_at	4.6080666
1378889_at	4.8080859
1378890_at	4.3196578
1378891_at	7.1284294
1378892_at	5.3008881
1378893_at	4.9885364
1378894_at	5.8651853
1378895_at	6.1084542
1378896_at	4.7760782
1378897_at	5.9068308
1378898_at	5.3597689
1378899_at	4.0605669
1378900_at	6.4691772
1378901_at	5.749867
1378902_at	5.8852544
1378903_at	4.9675374
1378904_at	5.0004015
1378905_at	4.3563404
1378907_at	7.2295947
1378908_at	4.8992319
1378909_at	4.0728717
1378910_at	4.3268619
1378911_at	4.3597822
1378912_at	4.4726253
1378913_at	4.9672203
1378914_a_at	5.4492106
1378915_x_at	5.062242
1378916_at	7.641387
1378917_at	5.6350627
1378918_at	6.3536501
1378919_at	4.3344812
1378920_at	4.6706414
1378921_at	6.3453293
1378922_at	4.5599608
1378923_at	4.3510537
1378924_at	4.4486213
1378925_at	8.6879559
1378926_at	4.8398223
1378927_at	5.8887963
1378928_at	4.7796149
1378929_at	5.1058192
1378930_a_at	4.2798653
1378931_at	6.1170859
1378933_at	7.1409745
1378934_at	6.3125534
1378935_at	4.7371078
1378936_at	4.870265
1378937_at	4.6708117
1378938_at	5.6436725
1378939_at	5.2980361
1378940_at	4.2508211
1378941_at	4.6731734
1378942_at	6.0620036
1378943_at	6.0983272
1378946_at	4.2901521
1378947_at	4.6291375
1378948_at	5.5891237
1378949_at	4.7702899
1378950_at	5.1791844
1378951_at	5.4865289
1378953_at	6.3132095
1378954_at	5.7422447
1378955_at	6.0612416
1378956_at	4.5434833
1378957_at	5.7542915
1378958_at	6.5935121
1378959_at	4.7748289
1378960_at	5.0262575
1378961_at	4.4741683
1378963_at	4.5061674
1378964_at	9.0700712
1378965_at	5.0299058
1378966_at	7.4659648
1378967_at	6.1868405
1378968_at	5.6833611
1378969_at	5.3321528
1378970_at	4.6576962
1378971_at	5.8005042
1378972_at	5.191196
1378973_at	7.3704505
1378974_at	4.2499075
1378975_at	5.4427872
1378976_x_at	5.9372482
1378977_at	7.295413
1378978_a_at	6.7491527
1378979_x_at	7.3853984
1378980_at	5.9849992
1378981_at	4.595736
1378982_at	5.4782586
1378984_at	5.3115611
1378985_at	6.0752301
1378986_at	5.3083653
1378987_at	7.623023
1378988_at	5.6692138
1378989_at	4.5373039
1378990_at	5.9224734
1378991_at	5.1389165
1378992_at	4.0438018
1378993_at	5.6671977
1378994_at	5.9706106
1378995_at	5.5217719
1378996_at	5.0373735
1378997_at	5.6101723
1378998_at	6.6055517
1378999_a_at	4.2721553
1379000_at	4.2883782
1379001_at	5.8351622
1379002_at	6.0345702
1379003_at	5.8663955
1379004_at	5.6718163
1379006_at	5.3567233
1379007_at	4.7771597
1379008_at	4.986629
1379009_at	5.6793709
1379010_at	4.3953753
1379011_at	5.6370249
1379012_at	4.4598784
1379013_at	7.2365985
1379014_at	4.2494655
1379015_at	6.327754
1379016_at	4.4747047
1379017_at	4.9946909
1379018_at	4.7693343
1379020_at	4.5493345
1379021_a_at	5.4786563
1379022_at	5.6783442
1379023_at	5.6406221
1379024_at	4.6378889
1379025_at	7.0386386
1379026_at	7.7097063
1379027_at	4.0684099
1379028_at	10.059304
1379029_at	5.1398125
1379030_at	4.5465755
1379032_at	5.6859045
1379033_at	4.2769275
1379034_at	7.1188941
1379035_at	4.507977
1379037_at	4.1649232
1379038_at	4.3487258
1379039_at	6.4574552
1379040_at	4.6750083
1379041_at	9.4862518
1379042_at	5.4865656
1379043_at	7.0546527
1379046_at	5.5661187
1379047_at	5.3166018
1379048_at	5.9456339
1379049_a_at	4.2604837
1379050_at	4.727881
1379051_at	4.7144308
1379052_at	6.0383811
1379053_at	4.4158273
1379054_at	5.0292673
1379055_x_at	4.503788
1379056_at	5.1602554
1379057_at	6.6301794
1379058_at	7.7727318
1379059_at	5.1837325
1379060_at	4.7350488
1379061_at	4.9720855
1379062_at	4.5435166
1379063_at	4.3653674
1379064_at	5.1849217
1379065_at	7.1118913
1379066_at	4.6742601
1379067_at	6.5408025
1379068_at	5.3812704
1379069_at	5.9025836
1379070_at	4.4971986
1379072_at	4.345439
1379074_at	5.9339552
1379075_at	4.8466158
1379076_at	3.9390969
1379077_at	4.9134398
1379078_at	5.5339465
1379079_at	4.3395858
1379080_at	4.369236
1379081_at	5.4943223
1379082_at	6.70401
1379083_at	7.5741463
1379084_at	5.6198192
1379085_at	8.4461441
1379086_at	4.2080865
1379087_at	5.284667
1379088_x_at	3.8827095
1379089_at	5.3876152
1379090_at	4.5221205
1379091_at	6.8533449
1379092_at	5.9094062
1379094_at	4.455349
1379095_at	6.1849151
1379096_at	4.119966
1379097_at	5.7183104
1379098_at	6.4680161
1379099_at	4.72049
1379100_at	4.4571004
1379101_at	8.1905174
1379102_at	4.3317003
1379103_at	5.7710333
1379104_at	6.4958472
1379105_at	4.723321
1379106_at	4.7072115
1379107_at	4.2049284
1379108_at	5.2885861
1379109_at	5.379705
1379110_at	4.9127722
1379111_at	5.1667633
1379112_at	5.2415481
1379113_at	5.7012787
1379114_at	4.7162046
1379115_at	5.1757774
1379116_at	4.4822054
1379117_at	4.8646193
1379118_at	4.8550754
1379119_at	4.0005116
1379120_at	4.9745812
1379121_at	4.5438066
1379122_at	6.3569498
1379123_at	4.5837545
1379124_at	4.3679132
1379125_at	4.4270058
1379126_at	6.3327308
1379127_at	4.4957395
1379128_at	6.4196649
1379129_at	5.3636088
1379130_at	4.3685904
1379131_at	5.7483811
1379132_at	3.9283354
1379133_at	5.6429353
1379134_at	4.4984326
1379135_at	4.4369841
1379136_at	5.1297174
1379137_at	4.5082326
1379138_at	4.2817006
1379139_x_at	4.2615223
1379140_at	4.582273
1379141_at	4.3260851
1379142_at	5.1859241
1379143_at	4.8353639
1379144_at	4.9460306
1379145_at	5.19347
1379146_at	4.926856
1379147_at	6.3570318
1379148_at	4.4652352
1379149_at	4.399724
1379150_at	4.1863055
1379151_at	4.7433863
1379152_at	4.4362111
1379153_at	5.0553236
1379154_at	4.3079581
1379155_at	4.5493321
1379156_at	4.767704
1379157_at	6.5135217
1379158_at	7.1580529
1379159_at	5.7288446
1379160_at	4.4259925
1379161_at	5.1870561
1379162_at	4.6568255
1379163_at	5.5616302
1379164_at	6.1327147
1379165_at	4.949337
1379166_at	6.0244904
1379167_at	4.9003229
1379168_at	5.0470624
1379169_at	5.6962819
1379170_at	4.9622011
1379171_at	4.5890718
1379172_at	4.3958406
1379173_at	5.1502562
1379174_at	4.5125813
1379175_at	4.1984205
1379176_at	4.1352115
1379177_at	4.5722842
1379178_at	5.4712677
1379179_at	6.0484591
1379180_at	5.1179252
1379181_at	4.2450266
1379182_at	5.0855813
1379184_at	4.9889808
1379185_at	5.1063128
1379186_at	9.6731949
1379187_at	8.3513384
1379188_at	6.1048737
1379189_at	4.171351
1379190_at	5.32265
1379191_x_at	3.9000726
1379193_at	5.4803362
1379194_at	4.2547812
1379195_s_at	5.803638
1379196_at	5.3163104
1379197_at	6.310997
1379198_at	4.102253
1379199_at	5.1372676
1379200_at	5.0842395
1379201_at	6.5633192
1379202_at	4.2141194
1379203_at	5.6807857
1379204_at	5.7394218
1379205_at	4.1191683
1379206_at	8.8247166
1379207_at	5.4063578
1379208_at	4.2697096
1379209_at	6.9837914
1379210_at	6.2941542
1379211_at	7.173573
1379212_at	6.362637
1379213_at	4.4949131
1379214_at	4.0142355
1379215_at	4.4455552
1379216_at	4.2683854
1379217_at	9.0376177
1379218_at	7.9532704
1379219_at	6.0067129
1379220_at	6.3307905
1379221_at	5.9616303
1379222_at	5.3919234
1379223_x_at	5.1689401
1379224_at	4.2799258
1379225_at	4.9505095
1379226_at	4.7241263
1379227_at	3.9103253
1379228_at	5.3793344
1379229_at	4.8354979
1379230_at	4.592082
1379231_at	4.9877362
1379232_at	5.231987
1379233_at	7.6380782
1379234_a_at	6.2991905
1379235_x_at	6.3306541
1379236_at	6.6255293
1379237_at	4.0584388
1379238_at	4.3607712
1379239_at	4.6205549
1379244_at	7.530529
1379245_at	6.6820273
1379246_at	5.2995906
1379248_at	6.8681479
1379249_at	10.100389
1379251_at	7.3591852
1379253_at	4.1017241
1379254_at	8.5811777
1379255_at	8.8295803
1379256_at	6.8726225
1379257_at	7.8211966
1379258_at	8.601553
1379259_at	6.750515
1379260_at	10.315444
1379261_at	7.2833896
1379262_at	10.160491
1379263_at	7.9457183
1379264_at	9.7595978
1379265_at	7.6637282
1379266_at	6.503108
1379269_at	9.0313873
1379270_at	6.1041288
1379271_at	8.8797226
1379273_at	9.798255
1379274_at	6.5609584
1379275_at	5.8744235
1379276_at	6.4718857
1379277_at	10.319349
1379278_at	7.7764153
1379279_at	7.0858078
1379280_at	6.7813487
1379282_at	9.7115526
1379283_at	8.1640406
1379284_at	5.2453017
1379285_at	8.65487
1379286_at	4.7506256
1379287_at	6.8447275
1379288_at	7.801043
1379289_at	6.9131088
1379290_at	7.3269377
1379291_at	4.6760092
1379292_at	6.8878756
1379293_at	4.4860625
1379294_at	7.5933876
1379295_at	9.4097395
1379296_at	7.0232196
1379297_at	4.5500646
1379300_at	4.7894664
1379301_at	4.7813029
1379304_at	6.9429626
1379305_at	8.5713902
1379306_at	5.9840307
1379307_at	6.2575388
1379308_at	5.9738688
1379309_at	6.0995135
1379310_at	7.2698588
1379311_at	7.2446628
1379312_at	6.1047792
1379313_at	5.2186036
1379314_at	7.985158
1379315_at	6.1326318
1379316_at	5.8815904
1379317_a_at	7.0321946
1379318_at	5.4499354
1379319_at	5.272316
1379320_at	5.6559668
1379322_at	9.60112
1379323_at	8.3105898
1379324_at	9.060586
1379325_at	6.572742
1379326_at	4.7072053
1379327_at	8.0009222
1379328_at	6.4879031
1379329_at	8.0368567
1379330_s_at	10.262761
1379332_at	6.9494562
1379333_at	7.2481971
1379334_at	4.0606461
1379336_at	8.2851582
1379337_at	8.5198383
1379338_at	6.6898108
1379339_at	8.484808
1379340_at	8.9342022
1379341_at	6.0026407
1379343_at	6.6100907
1379344_at	7.5211453
1379345_at	8.7889118
1379346_at	9.7248325
1379347_at	8.0614643
1379348_at	6.6064606
1379349_a_at	5.1401224
1379350_at	7.1810341
1379351_at	6.3243632
1379352_at	7.2126932
1379353_at	9.7840424
1379354_at	7.2566023
1379355_at	5.1539474
1379356_at	9.1104994
1379358_at	8.0325089
1379360_at	8.7628174
1379362_at	5.6739755
1379363_at	4.0192308
1379364_at	7.3474259
1379365_at	10.061376
1379366_a_at	5.3293877
1379367_at	8.8729839
1379368_at	8.5624561
1379369_at	9.5522099
1379370_at	9.6009989
1379372_at	6.7854381
1379373_at	4.8964028
1379374_at	4.3304582
1379376_at	9.3719559
1379377_at	7.342792
1379378_at	7.3360853
1379379_at	7.7776747
1379381_at	5.1364708
1379382_at	4.8998456
1379383_at	5.2238536
1379384_at	5.5499988
1379385_at	6.2618265
1379386_at	6.2705798
1379388_at	9.6232824
1379389_at	8.956171
1379390_at	8.7335796
1379391_at	4.7549663
1379392_at	11.759537
1379393_at	5.3929296
1379394_at	4.7562256
1379395_a_at	10.917531
1379396_at	7.56429
1379397_at	6.9822488
1379398_at	8.9535618
1379399_at	6.3567052
1379400_at	5.878541
1379401_a_at	5.6783819
1379402_at	6.6464853
1379403_at	5.0530939
1379404_at	5.2418528
1379405_at	7.8394485
1379406_at	6.1862822
1379407_at	7.7421966
1379408_at	7.1890492
1379409_at	5.6758323
1379410_at	9.3221693
1379411_at	4.9612703
1379412_at	6.5035505
1379413_at	7.8768725
1379414_at	9.2026005
1379415_at	5.0944281
1379416_at	8.5368843
1379417_at	7.1150918
1379418_at	4.5813293
1379419_at	8.8647051
1379420_at	9.2942495
1379421_at	4.3058443
1379422_at	7.4619207
1379423_at	7.0360389
1379424_at	6.387558
1379425_at	5.3134875
1379426_at	4.9791875
1379427_at	8.6501665
1379428_x_at	3.9468615
1379431_at	5.8204913
1379432_at	6.6973915
1379433_at	7.4278035
1379435_at	5.24578
1379436_a_at	5.7237201
1379437_at	4.5320311
1379439_at	6.0127044
1379440_at	7.3966947
1379441_at	9.3208036
1379442_at	4.1940279
1379444_at	8.0209723
1379445_at	4.552844
1379446_at	4.2687516
1379447_at	5.3425641
1379448_at	4.2424994
1379449_at	9.7271872
1379450_at	8.7659588
1379452_at	4.5194745
1379455_at	5.039021
1379457_at	5.2334595
1379459_at	6.704349
1379460_at	4.5867386
1379461_at	6.4621301
1379462_at	6.1623917
1379463_at	9.4230118
1379464_at	4.1802182
1379465_at	10.963262
1379466_at	6.4787765
1379467_at	6.9309602
1379468_at	4.604702
1379469_at	6.9881258
1379470_at	5.0639038
1379471_at	7.7712703
1379472_at	4.8945785
1379473_at	9.2046347
1379474_at	5.3771729
1379475_at	5.0799794
1379476_at	7.6179557
1379477_at	4.5964103
1379478_at	6.0668831
1379480_at	5.2515192
1379481_at	8.7356348
1379482_at	7.0821881
1379483_at	8.9105902
1379484_at	8.3125563
1379485_at	6.2017889
1379487_at	7.5923319
1379488_at	5.9555955
1379489_at	5.6291671
1379490_at	4.2177792
1379491_at	5.4665565
1379493_at	4.7722445
1379494_at	4.9820356
1379495_at	6.3070254
1379496_at	6.9754372
1379498_at	7.6632957
1379499_at	4.819541
1379501_at	4.8160391
1379502_at	5.2521195
1379503_at	4.4145484
1379504_at	5.0838537
1379505_at	4.5181537
1379507_at	4.0335717
1379508_at	4.2404938
1379509_at	4.7759171
1379510_at	4.915895
1379512_at	4.1777864
1379513_at	4.1929188
1379514_at	5.5654268
1379515_at	6.1253667
1379516_at	8.0581894
1379517_at	8.2710886
1379518_at	5.6159735
1379519_at	9.4469481
1379520_at	7.43677
1379521_at	7.6155157
1379522_at	4.9220481
1379523_at	5.0666552
1379524_at	6.6349902
1379525_at	8.1797218
1379526_at	6.415082
1379527_at	5.9015589
1379528_at	8.2131214
1379529_at	4.6451826
1379530_at	4.0631442
1379531_at	4.9505868
1379532_at	4.415287
1379533_at	4.8197021
1379534_at	8.0168228
1379535_at	4.6491623
1379536_at	7.8123393
1379538_at	5.6482959
1379539_at	6.5577292
1379540_at	6.891408
1379541_at	8.2935629
1379542_at	9.9668169
1379543_at	4.2180533
1379544_at	6.9098964
1379545_at	6.9064078
1379546_at	7.5339556
1379547_at	4.6057973
1379548_at	4.3643146
1379549_at	4.1295209
1379551_at	4.1940951
1379552_s_at	7.361465
1379553_s_at	4.4855862
1379554_at	5.2555537
1379555_at	8.2055826
1379556_a_at	5.3154526
1379557_at	6.2344642
1379558_at	6.2583289
1379559_at	4.8048439
1379560_at	7.5230422
1379561_at	10.93344
1379562_at	8.5453701
1379563_at	5.6078248
1379564_at	4.1008821
1379565_at	7.2522235
1379566_at	4.9899058
1379567_at	4.9645267
1379568_at	8.0483942
1379569_at	5.5955005
1379570_at	5.3636279
1379571_at	7.0926023
1379572_at	4.2358747
1379573_at	5.0453033
1379574_at	7.2095375
1379575_at	4.7922411
1379576_at	5.2115278
1379577_at	4.8805504
1379578_at	9.5104742
1379579_at	7.3137155
1379581_at	7.0752335
1379582_a_at	4.0531554
1379583_at	6.3669877
1379584_at	4.8991752
1379585_at	6.302289
1379586_at	8.3162851
1379587_at	4.9351931
1379589_at	5.4762492
1379590_at	7.5802884
1379591_at	4.4535842
1379592_at	9.3064013
1379593_at	5.2011724
1379595_at	9.5999584
1379596_at	4.7305427
1379597_at	6.3797874
1379599_at	4.4239411
1379600_at	7.0057077
1379601_at	7.4452357
1379602_at	5.5673723
1379603_at	6.4078593
1379605_at	9.5830336
1379606_at	6.830667
1379607_at	4.7243581
1379608_at	5.5715833
1379609_at	5.0485454
1379610_at	4.4335952
1379611_at	6.851295
1379612_at	6.5575595
1379613_at	6.9210029
1379614_at	5.3373184
1379615_at	4.8424101
1379616_at	4.0858994
1379617_at	5.7396493
1379618_at	4.2312207
1379619_at	4.5553441
1379620_at	6.697145
1379621_at	6.7793684
1379622_at	5.9820085
1379624_at	4.6131539
1379625_at	6.6712141
1379626_at	8.6355639
1379627_at	5.8383689
1379628_at	6.113956
1379629_at	5.7294707
1379630_at	6.3466311
1379631_at	7.151721
1379632_at	5.6715279
1379633_a_at	5.3358655
1379634_at	6.0976629
1379635_at	8.3012009
1379636_at	5.1834311
1379637_at	6.0036092
1379638_at	4.4952631
1379639_at	5.7118502
1379641_at	6.8542871
1379642_at	4.997612
1379643_at	4.8322644
1379644_at	4.7834039
1379645_at	9.0661345
1379646_at	4.4843736
1379647_at	4.1958427
1379648_at	4.331696
1379649_at	5.6290717
1379650_at	4.6999602
1379651_at	6.5042849
1379652_at	6.9812508
1379653_a_at	4.0038867
1379654_at	6.3854766
1379655_at	6.852149
1379656_a_at	5.3151584
1379657_a_at	5.8612251
1379658_at	4.3453956
1379659_at	4.5582261
1379660_at	4.590694
1379662_a_at	9.9117203
1379663_at	6.3101897
1379664_at	6.4550323
1379665_at	6.3896794
1379666_at	7.0955763
1379667_at	4.3009372
1379668_at	8.1914034
1379669_at	7.5858526
1379670_at	3.9067571
1379671_at	7.5217433
1379672_at	10.677522
1379673_at	6.0773129
1379674_at	6.2735782
1379675_at	5.8205304
1379676_a_at	7.7846527
1379677_at	6.1512227
1379678_at	5.3630285
1379679_at	5.0680137
1379680_at	8.014411
1379681_at	5.8400679
1379682_at	5.9011998
1379684_at	5.5183673
1379686_at	5.2833295
1379687_at	7.2846642
1379688_at	4.9530764
1379689_at	8.6180277
1379690_at	8.3309965
1379691_at	5.9728317
1379692_at	5.897408
1379693_at	4.2925329
1379694_at	6.1932912
1379695_at	5.3529744
1379696_at	5.3740697
1379697_at	5.6557837
1379698_at	4.9975357
1379699_at	6.865159
1379700_at	5.273787
1379701_at	4.4932599
1379704_at	6.116416
1379705_at	4.5881457
1379706_at	5.0194769
1379707_at	5.1359954
1379708_at	5.4924254
1379709_at	4.7675056
1379710_at	4.6771765
1379711_at	5.0789347
1379712_at	4.3113222
1379713_at	4.9749703
1379714_at	4.5411253
1379715_at	6.5842104
1379716_at	7.9134026
1379717_at	7.8911791
1379718_at	5.3422737
1379719_at	8.0698032
1379720_at	4.6536784
1379721_at	6.0300035
1379722_at	4.4024944
1379723_at	6.9280295
1379724_at	8.1568203
1379725_at	7.4779215
1379726_at	7.2174468
1379728_at	7.1361475
1379729_at	8.2074795
1379730_at	8.5907879
1379731_at	7.6570578
1379732_at	5.7043886
1379733_at	5.4147134
1379734_at	7.1136193
1379735_at	4.400846
1379736_at	7.350163
1379738_at	5.3542819
1379741_at	5.2627745
1379742_at	7.7746482
1379743_at	5.2333221
1379744_at	4.7651114
1379745_at	4.3499537
1379746_at	5.1548123
1379748_at	6.8511176
1379749_at	3.9529757
1379750_at	4.6682963
